b'rst:0x1 (POWERON_RESET),boot:0x1\x13\x95\x955\n'
b'clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00\r\n'
b'mode:DIO, clock div:1\r\n'
b'load:0x3fff0018,len:4\r\n'
b'load:0x3fff001c,len:1044\r\n'
b'load:0x40078000,len:10124\r\n'
b'load:0x40080400,len:5856\r\n'
b'entry 0x400806a8\r\n'
b'46,105,59,60391,4,417,74,28585,19,428\r\n'
b'74,3361,89,15134,5,610,105,28606,1,413\r\n'
b'105,128,119,15116,6,413,135,28574,0,402\r\n'
b'135,3406,150,15101,19,622,165,28583,0,402\r\n'
b'165,132,180,15135,0,413,195,28572,0,398\r\n'
b'195,3391,210,15098,0,575,225,28590,0,383\r\n'
b'225,135,240,15126,0,390,255,28573,0,409\r\n'
b'255,3381,270,15087,0,605,285,28610,6,421\r\n'
b'285,143,300,15173,0,429,315,28596,3,381\r\n'
b'315,3359,330,15132,0,632,345,28615,16,430\r\n'
b'345,144,360,15131,10,451,375,28602,2,387\r\n'
b'375,3352,390,15151,14,619,405,28606,25,435\r\n'
b'405,149,421,15134,5,438,435,28587,12,391\r\n'
b'435,3345,451,15122,6,594,465,28592,16,413\r\n'
b'465,158,481,15097,0,430,496,28582,0,346\r\n'
b'496,3391,511,15128,1,624,526,28593,2,392\r\n'
b'526,135,541,15097,0,455,556,28560,2,315\r\n'
b'556,3378,571,15140,0,667,586,28571,0,358\r\n'
b'586,140,601,15139,7,481,616,28572,0,269\r\n'
b'616,3361,631,15130,14,659,646,28571,0,349\r\n'
b'646,144,661,15125,7,477,676,28588,1,264\r\n'
b'676,3351,692,15122,0,623,706,28626,0,340\r\n'
b'706,146,722,15124,0,425,736,28597,11,240\r\n'
b'736,3335,752,15083,0,630,766,28582,19,336\r\n'
b'766,155,782,15106,0,450,796,28587,20,215\r\n'
b'796,3323,812,15114,0,674,826,28599,5,310\r\n'
b'826,159,842,15130,0,500,856,28588,10,192\r\n'
b'856,3313,872,15126,18,687,887,28587,3,289\r\n'
b'887,133,902,15157,30,533,917,28595,2,205\r\n'
b'917,3357,932,15141,5,705,947,28561,0,302\r\n'
b'947,143,963,15092,10,516,977,28690,5,226\r\n'
b'977,3344,993,15167,0,678,1007,28669,0,360\r\n'
b'1007,145,1023,15092,0,484,1037,28658,0,283\r\n'
b'1037,3333,1053,15115,0,684,1067,28651,0,437\r\n'
b'1067,154,1083,15102,0,571,1097,28604,0,361\r\n'
b'1097,3323,1113,15094,0,717,1127,28626,19,499\r\n'
b'1127,162,1143,15202,26,556,1157,28592,5,420\r\n'
b'1157,3321,1173,15070,27,747,1187,28587,26,621\r\n'
b'1187,163,1203,15195,0,562,1217,28604,0,495\r\n'
b'1217,3315,1234,15106,6,727,1247,28569,24,720\r\n'
b'1247,162,1259,15090,41,540,1273,28677,3,744\r\n'
b'1273,2860,1289,15117,8,696,1303,28613,4,505\r\n'
b'1303,897,1319,15055,0,530,1333,28643,2,794\r\n'
b'1333,3375,1349,15124,2,714,1363,28659,7,502\r\n'
b'1363,1366,1379,15140,6,548,1393,28671,0,798\r\n'
b'1393,1602,1409,15120,19,725,1423,28646,0,582\r\n'
b'1423,498,1439,15076,34,571,1453,28651,0,874\r\n'
b'1453,2577,1469,15198,20,761,1483,28654,0,630\r\n'
b'1483,1071,1500,15080,18,555,1513,28533,0,877\r\n'
b'1513,3345,1525,15086,23,590,1538,28554,15,634\r\n'
b'1538,3297,1550,15151,31,692,1563,28548,26,619\r\n'
b'1563,817,1575,15080,41,668,1588,28572,17,815\r\n'
b'1588,162,1600,15110,35,539,1613,28636,15,850\r\n'
b'1613,1535,1625,15123,16,690,1638,28644,15,610\r\n'
b'1638,3297,1650,15092,22,774,1664,28690,6,538\r\n'
b'1664,915,1680,15159,0,574,1694,28621,2,775\r\n'
b'1694,3351,1710,15134,17,750,1724,28637,0,540\r\n'
b'1724,165,1740,15106,9,555,1754,28676,1,775\r\n'
b'1754,3078,1771,15117,0,743,1784,28588,0,581\r\n'
b'1784,160,1796,15071,28,681,1809,28602,0,755\r\n'
b'1809,157,1821,15215,8,555,1834,28573,0,771\r\n'
b'1834,3355,1846,15035,72,658,1859,28501,6,560\r\n'
b'1859,3295,1871,15067,19,772,1884,28539,0,632\r\n'
b'1884,174,1896,15182,7,684,1909,28521,13,815\r\n'
b'1909,174,1921,15078,5,618,1934,28563,9,811\r\n'
b'1934,2466,1946,15123,15,762,1959,28561,11,585\r\n'
b'1959,3328,1971,15112,0,809,1984,28562,24,594\r\n'
b'1984,977,1996,15136,0,657,2009,28629,16,816\r\n'
b'2009,173,2021,15111,0,615,2034,28645,24,809\r\n'
b'2034,3421,2047,15130,5,736,2060,28589,14,543\r\n'
b'2060,3313,2072,15098,30,768,2085,28574,0,646\r\n'
b'2085,156,2097,15102,44,647,2110,28599,0,726\r\n'
b'2110,229,2122,15110,37,578,2135,28576,8,730\r\n'
b'2135,3325,2147,15112,22,730,2160,28574,0,500\r\n'
b'2160,3306,2172,15134,13,796,2185,28584,0,561\r\n'
b'2185,170,2197,15113,14,660,2210,28569,0,731\r\n'
b'2210,170,2222,15137,0,601,2235,28569,0,752\r\n'
b'2235,3376,2247,15106,17,785,2260,28558,1,502\r\n'
b'2260,3347,2272,15115,20,806,2285,28532,2,645\r\n'
b'2285,166,2297,15123,3,641,2310,28551,23,768\r\n'
b'2310,153,2323,15113,0,595,2335,28597,12,730\r\n'
b'2335,3407,2348,15099,0,762,2360,28594,18,542\r\n'
b'2360,3372,2373,15127,0,796,2385,28593,2,699\r\n'
b'2385,130,2398,15079,5,647,2410,28583,12,773\r\n'
b'2410,131,2423,15100,0,631,2436,28594,16,734\r\n'
b'2436,3337,2448,15114,16,848,2461,28583,13,527\r\n'
b'2461,3330,2473,15122,10,894,2486,28575,1,683\r\n'
b'2486,172,2498,15096,25,727,2511,28593,4,777\r\n'
b'2511,176,2523,15136,20,719,2536,28583,0,762\r\n'
b'2536,3422,2548,15109,11,874,2561,28578,0,401\r\n'
b'2561,3353,2574,15120,0,800,2586,28598,27,607\r\n'
b'2586,149,2599,15113,0,619,2611,28598,17,708\r\n'
b'2611,129,2624,15107,0,604,2636,28609,9,662\r\n'
b'2636,3383,2649,15085,0,784,2661,28607,21,485\r\n'
b'2661,3318,2674,15105,0,806,2686,28583,29,646\r\n'
b'2686,128,2699,15089,13,636,2711,28598,6,680\r\n'
b'2711,126,2724,15091,0,648,2736,28594,25,585\r\n'
b'2736,3363,2749,15100,0,799,2761,28587,6,450\r\n'
b'2761,3331,2774,15046,8,820,2786,28587,12,586\r\n'
b'2786,134,2799,15057,29,600,2811,28578,0,641\r\n'
b'2811,133,2824,15067,0,637,2837,28575,0,522\r\n'
b'2837,3378,2850,15118,0,741,2862,28592,24,354\r\n'
b'2862,2974,2875,15100,3,730,2887,28585,33,509\r\n'
b'2887,118,2900,15111,5,569,2912,28597,45,588\r\n'
b'2912,518,2925,15112,0,623,2937,28594,41,488\r\n'
b'2937,3375,2950,15097,0,793,2962,28606,20,358\r\n'
b'2962,2923,2975,15097,0,812,2987,28592,23,547\r\n'
b'2987,123,3000,15108,15,618,3012,28582,4,588\r\n'
b'3012,736,3025,15059,0,672,3037,28593,16,462\r\n'
b'3037,3351,3050,15053,38,859,3062,28597,14,412\r\n'
b'3062,3005,3075,15067,0,857,3087,28594,11,598\r\n'
b'3087,128,3100,15081,20,598,3112,28594,2,565\r\n'
b'3112,618,3126,15096,0,668,3142,28585,15,344\r\n'
b'3142,3145,3156,15132,0,697,3167,28595,0,507\r\n'
b'3167,131,3181,15193,1,539,3192,28598,0,518\r\n'
b'3192,669,3206,15185,0,646,3218,28575,0,372\r\n'
b'3218,3356,3231,15100,13,763,3243,28582,34,294\r\n'
b'3243,2295,3256,15095,0,742,3268,28591,21,457\r\n'
b'3268,121,3281,15075,10,653,3293,28600,31,535\r\n'
b'3293,1584,3306,15071,5,769,3318,28582,43,397\r\n'
b'3318,3363,3331,15064,25,851,3343,28593,31,300\r\n'
b'3343,2386,3356,15081,3,748,3368,28583,15,482\r\n'
b'3368,125,3382,15108,0,596,3398,28583,1,386\r\n'
b'3398,3344,3412,15127,0,782,3428,28599,0,489\r\n'
b'3428,128,3442,15118,0,561,3458,28601,24,373\r\n'
b'3458,3341,3472,15181,0,768,3488,28609,31,483\r\n'
b'3488,133,3502,15203,0,586,3518,28599,20,378\r\n'
b'3518,3332,3532,15203,0,805,3543,28588,0,297\r\n'
b'3543,2286,3557,15115,14,650,3568,28610,0,474\r\n'
b'3568,135,3582,15126,1,572,3594,28592,0,484\r\n'
b'3594,2471,3607,15067,9,710,3619,28595,6,329\r\n'
b'3619,3363,3632,15088,1,749,3644,28596,36,287\r\n'
b'3644,1200,3658,15113,0,567,3674,28565,1,467\r\n'
b'3674,2257,3688,15134,0,616,3704,28574,4,291\r\n'
b'3704,1114,3718,15149,0,494,3734,28591,1,500\r\n'
b'3734,2478,3748,15191,0,560,3764,28589,0,300\r\n'
b'3764,1293,3778,15172,0,434,3794,28586,3,513\r\n'
b'3794,2406,3808,15193,0,516,3824,28612,0,319\r\n'
b'3824,1036,3838,15163,10,391,3854,28614,21,521\r\n'
b'3854,2229,3868,15139,15,456,3884,28601,24,324\r\n'
b'3884,1501,3898,15109,20,321,3914,28610,16,488\r\n'
b'3914,2286,3929,15121,18,378,3944,28611,16,294\r\n'
b'3944,1347,3959,15088,0,241,3974,28575,13,462\r\n'
b'3974,1922,3989,15099,0,340,4005,28580,5,275\r\n'
b'4005,161,4019,15177,6,246,4035,28577,0,449\r\n'
b'4035,3427,4049,15197,11,409,4065,28561,0,290\r\n'
b'4065,175,4079,15158,22,286,4095,28569,0,453\r\n'
b'4095,3426,4109,15141,7,466,4125,28578,0,314\r\n'
b'4125,135,4139,15122,9,330,4155,28580,6,504\r\n'
b'4155,3387,4170,15117,23,483,4185,28596,0,330\r\n'
b'4185,442,4200,15102,4,326,4215,28606,0,530\r\n'
b'4215,3427,4230,15115,0,475,4245,28611,15,366\r\n'
b'4245,144,4260,15109,0,353,4275,28592,21,496\r\n'
b'4275,3325,4290,15094,0,517,4305,28598,23,363\r\n'
b'4305,210,4320,15143,0,409,4335,28618,30,471\r\n'
b'4335,3397,4350,15160,22,560,4366,28597,19,329\r\n'
b'4366,129,4380,15129,9,394,4396,28582,0,456\r\n'
b'4396,3419,4410,15125,22,585,4426,28582,0,310\r\n'
b'4426,133,4441,15130,0,401,4456,28569,0,462\r\n'
b'4456,3419,4471,15113,8,563,4486,28572,0,333\r\n'
b'4486,141,4501,15117,6,403,4516,28586,0,475\r\n'
b'4516,3409,4531,15115,0,584,4546,28586,0,360\r\n'
b'4546,143,4561,15124,7,443,4576,28592,7,497\r\n'
b'4576,3393,4591,15129,0,618,4606,28614,0,362\r\n'
b'4606,144,4621,15157,14,455,4636,28622,0,489\r\n'
b'4636,3378,4651,15118,23,621,4666,28605,13,369\r\n'
b'4666,150,4681,15142,14,451,4696,28610,8,467\r\n'
b'4696,3363,4712,15121,15,579,4726,28603,18,343\r\n'
b'4726,157,4742,15139,0,400,4757,28583,21,430\r\n'
b'4757,3393,4772,15106,4,583,4787,28597,0,297\r\n'
b'4787,130,4802,15125,2,415,4817,28600,10,361\r\n'
b'4817,3376,4832,15134,2,624,4847,28596,0,286\r\n'
b'4847,136,4862,15127,11,460,4877,28581,0,325\r\n'
b'4877,3365,4892,15122,20,632,4907,28591,0,277\r\n'
b'4907,144,4922,15132,13,466,4937,28597,0,324\r\n'
b'4937,3354,4952,15121,13,627,4967,28607,5,290\r\n'
b'4967,146,4983,15112,0,454,4997,28613,0,318\r\n'
b'4997,3344,5013,15117,0,617,5027,28582,10,279\r\n'
b'5027,153,5043,15097,0,447,5057,28602,17,291\r\n'
b'5057,3337,5073,15124,0,660,5087,28588,23,264\r\n'
b'5087,161,5103,15118,0,475,5117,28586,9,271\r\n'
b'5117,3326,5133,15125,12,673,5148,28589,0,254\r\n'
b'5148,138,5163,15118,25,512,5178,28591,0,283\r\n'
b'5178,3361,5193,15142,12,696,5208,28585,0,274\r\n'
b'5208,144,5224,15128,21,489,5238,28664,3,298\r\n'
b'5238,3346,5254,15131,0,673,5268,28651,0,336\r\n'
b'5268,146,5284,15130,0,499,5298,28662,0,375\r\n'
b'5298,3339,5314,15121,0,692,5328,28648,0,439\r\n'
b'5328,153,5344,15103,0,521,5358,28622,0,441\r\n'
b'5358,3319,5374,15135,0,721,5388,28623,5,518\r\n'
b'5388,159,5404,15142,23,522,5418,28585,11,533\r\n'
b'5418,3317,5434,15148,12,721,5448,28598,21,622\r\n'
b'5448,163,5464,15145,3,511,5478,28594,10,592\r\n'
